,Top_10_Song,Performer_Count,Song_Name_Count,Debut_Position,Song_Name_Count,Performer_Count,Danceability,Energy,Loudness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Debut_Season,Debut_Month,Debut_Decade,Key,Mode,Time_Signature
7597,0,10,1,85,1,10,0.155,0.0487,-16.942,0.97,0.00104,0.188,0.087,67.097,4.01445,Summer,June,70's,D#,Major,5/4
7598,1,15,2,86,2,15,0.764,0.567,-13.361,0.252,0.0,0.104,0.79,108.805,3.5688833333333334,Summer,June,70's,C,Major,4/4
7599,0,3,1,88,1,3,0.825,0.532,-10.169,0.714,0.000312,0.195,0.778,116.207,3.363783333333333,Summer,June,70's,A,Major,4/4
7600,1,3,2,89,2,3,0.625,0.436,-13.217,0.504,1.58e-06,0.129,0.764,90.301,3.0038833333333335,Summer,June,70's,G#,Major,4/4
7601,0,2,1,97,1,2,0.717,0.695,-9.941,0.0148,5.51e-05,0.132,0.693,116.39,5.116216666666666,Summer,June,70's,C#,Major,4/4
7602,1,2,2,98,2,2,0.596,0.194,-14.367,0.834,4.75e-05,0.0995,0.281,74.967,4.99155,Summer,June,70's,E,Minor,4/4
7603,1,22,2,81,2,22,0.315,0.506,-7.283,0.85,0.0405,0.131,0.291,122.913,6.81755,Summer,June,70's,C,Minor,4/4
7604,0,22,4,82,4,22,0.727,0.814,-5.517,0.113,0.0193,0.155,0.87,110.776,3.958666666666667,Summer,June,70's,A,Minor,4/4
7605,0,2,1,84,1,2,0.742,0.679,-11.774,0.395,0.00309,0.651,0.654,127.474,7.441783333333333,Summer,June,70's,F#,Major,4/4
7606,0,4,1,87,1,4,0.748,0.582,-12.824,0.0629,3.95e-05,0.106,0.95,119.472,2.796666666666667,Summer,June,70's,A,Major,4/4
7607,1,24,2,90,2,24,0.786,0.555,-10.276,0.454,0.0173,0.0826,0.673,95.1,4.356216666666667,Summer,June,70's,Bb,Major,4/4
7608,0,10,2,96,2,10,0.551,0.503,-8.712,0.118,3.98e-06,0.109,0.762,128.928,3.582,Summer,June,70's,C,Major,4/4
7609,0,4,1,97,1,4,0.549,0.589,-10.033,0.161,0.000482,0.104,0.628,146.781,4.11155,Summer,June,70's,A,Major,4/4
7610,0,7,5,98,5,7,0.638,0.733,-12.201,0.113,0.00367,0.0876,0.889,117.583,5.736666666666666,Summer,June,70's,Bb,Major,4/4
7611,1,53,1,51,1,53,0.457,0.428,-9.796,0.329,2.21e-06,0.169,0.151,129.98,6.748883333333334,Summer,July,70's,C#,Major,4/4
7612,1,16,2,72,2,16,0.543,0.529,-9.717,0.326,0.00269,0.709,0.746,85.126,5.230666666666667,Summer,July,70's,G,Major,4/4
7613,0,29,1,77,1,29,0.265,0.969,-5.062,0.016,0.000223,0.717,0.302,90.017,8.72955,Summer,July,70's,C#,Major,4/4
7614,0,17,1,79,1,17,0.616,0.546,-10.723,0.162,0.018,0.0964,0.748,98.766,2.8831166666666665,Summer,July,70's,C,Major,4/4
7615,0,15,1,80,1,15,0.714,0.541,-9.068,0.309,8.41e-06,0.0734,0.616,95.41,2.814216666666667,Summer,July,70's,F,Major,4/4
7616,0,11,1,82,1,11,0.392,0.511,-9.008,0.337,9.25e-05,0.118,0.337,144.508,3.18445,Summer,July,70's,F,Major,4/4
7617,0,21,1,84,1,21,0.374,0.298,-11.583,0.801,4.67e-05,0.0769,0.363,75.249,3.518883333333333,Summer,July,70's,A,Major,4/4
7618,0,13,2,85,2,13,0.657,0.727,-6.612,0.162,0.000836,0.344,0.865,120.526,6.337116666666667,Summer,July,70's,F#,Major,4/4
7619,0,14,1,90,1,14,0.781,0.607,-8.162,0.174,0.0,0.0596,0.871,114.316,2.9311166666666666,Summer,July,70's,C,Major,4/4
7620,0,1,1,93,1,1,0.425,0.605,-11.212,0.341,1.24e-06,0.0947,0.47,152.119,4.42445,Summer,July,70's,F,Minor,4/4
7621,0,26,5,94,5,26,0.45,0.789,-6.528,0.0638,3.25e-05,0.168,0.779,170.831,3.509116666666667,Summer,July,70's,Bb,Minor,4/4
7622,0,4,1,95,1,4,0.508,0.631,-8.27,0.237,4.62e-06,0.127,0.637,111.139,3.2908833333333334,Summer,July,70's,A,Major,4/4
7623,0,39,1,77,1,39,0.85,0.679,-13.43,0.0394,0.283,0.0532,0.961,127.715,3.91155,Summer,July,70's,Bb,Minor,4/4
7624,0,9,1,80,1,9,0.741,0.716,-7.722,0.486,0.000115,0.319,0.928,108.527,3.1488833333333335,Summer,July,70's,C#,Major,4/4
7625,0,23,1,86,1,23,0.689,0.306,-17.778,0.194,2.05e-06,0.0612,0.6,133.144,2.88955,Summer,July,70's,C,Major,4/4
7626,0,8,1,89,1,8,0.537,0.632,-10.639,0.162,9.14e-05,0.149,0.799,97.123,2.7611166666666667,Summer,July,70's,A,Major,4/4
7627,1,11,1,94,1,11,0.669,0.754,-12.223,0.134,0.0069,0.46,0.906,112.683,5.262416666666667,Summer,July,70's,Bb,Major,4/4
7628,0,1,1,98,1,1,0.655,0.425,-12.599,0.552,0.201,0.142,0.819,166.637,3.5197833333333333,Summer,July,70's,Bb,Minor,4/4
7629,0,1,1,99,1,1,0.69,0.473,-16.322,0.0625,0.0937,0.193,0.969,127.774,3.2306666666666666,Summer,July,70's,F,Major,4/4
7630,0,12,1,76,1,12,0.685,0.673,-8.519,0.447,1.46e-05,0.288,0.723,149.726,3.5973333333333333,Summer,July,70's,A,Major,4/4
7631,0,15,1,77,1,15,0.52,0.208,-17.092,0.84,4.63e-06,0.0996,0.282,90.1,3.1077833333333333,Summer,July,70's,C,Major,4/4
7632,0,15,1,79,1,15,0.58,0.885,-5.154,0.1,0.00157,0.146,0.788,145.405,2.2988833333333334,Summer,July,70's,C,Minor,4/4
7633,1,5,6,89,6,5,0.565,0.392,-10.083,0.551,0.000106,0.247,0.493,98.485,3.008,Summer,July,70's,D,Major,4/4
7634,0,23,1,90,1,23,0.486,0.913,-7.539,0.293,0.00152,0.596,0.846,89.464,7.349333333333333,Summer,July,70's,C#,Major,4/4
7635,0,4,1,96,1,4,0.403,0.351,-13.875,0.631,0.164,0.095,0.383,147.26,4.863333333333333,Summer,July,70's,C,Major,4/4
7636,1,1,1,100,1,1,0.595,0.545,-11.741,0.277,0.0,0.0725,0.883,142.329,3.7002166666666665,Summer,July,70's,C,Major,4/4
7637,0,11,2,75,2,11,0.289,0.683,-6.301,0.329,0.0,0.14,0.644,100.37,3.0753333333333335,Summer,July,70's,F#,Major,4/4
7638,1,9,1,82,1,9,0.649,0.7,-8.43,0.167,6.86e-05,0.382,0.972,122.697,4.054,Summer,July,70's,F,Minor,4/4
7639,0,17,2,84,2,17,0.586,0.461,-14.962,0.705,9.06e-06,0.142,0.662,106.138,3.566,Summer,July,70's,G,Minor,4/4
7640,0,23,1,87,1,23,0.346,0.504,-10.564,0.338,1.47e-06,0.477,0.523,176.55,3.6311166666666668,Summer,July,70's,Bb,Major,3/4
7641,0,2,1,88,1,2,0.551,0.413,-14.871,0.165,0.533,0.0826,0.849,172.253,3.1397833333333334,Summer,July,70's,E,Major,4/4
7642,0,4,1,95,1,4,0.65,0.726,-8.832,0.0591,2.55e-06,0.086,0.961,123.512,6.802666666666667,Summer,July,70's,G#,Major,4/4
7643,0,3,1,97,1,3,0.567,0.903,-9.209,0.0625,0.000768,0.13,0.662,116.605,2.8831166666666665,Summer,July,70's,F,Minor,4/4
7644,0,24,3,76,3,24,0.236,0.24,-15.169,0.242,3.89e-06,0.0951,0.156,142.682,4.664883333333333,Summer,August,70's,E,Major,4/4
7645,0,27,1,77,1,27,0.504,0.803,-8.788,0.177,5.37e-05,0.33,0.953,144.925,4.397783333333333,Summer,August,70's,A,Major,4/4
7646,1,1,2,78,2,1,0.41,0.475,-10.635,0.605,0.0,0.123,0.356,147.113,2.929333333333333,Summer,August,70's,Bb,Major,4/4
7647,0,3,1,86,1,3,0.78,0.636,-8.169,0.219,0.0283,0.0633,0.488,106.243,4.201116666666667,Summer,August,70's,C,Major,4/4
7648,0,2,1,88,1,2,0.623,0.875,-8.059,0.0263,0.0125,0.184,0.741,125.48,5.203333333333333,Summer,August,70's,G,Major,4/4
7649,0,5,1,95,1,5,0.62,0.403,-8.618,0.0807,0.000164,0.146,0.358,82.943,3.52955,Summer,August,70's,F,Major,4/4
7650,1,19,1,82,1,19,0.722,0.406,-11.859,0.505,0.000444,0.0867,0.638,76.459,3.50775,Summer,August,70's,B,Minor,4/4
7651,0,3,5,87,5,3,0.561,0.671,-9.007,0.746,9.14e-06,0.106,0.761,141.616,3.3306666666666667,Summer,August,70's,G,Major,3/4
7652,0,2,1,88,1,2,0.527,0.279,-12.679,0.519,0.0211,0.116,0.256,90.728,3.9782166666666665,Summer,August,70's,Bb,Minor,4/4
7653,0,19,2,89,2,19,0.393,0.719,-4.773,0.0629,0.00432,0.219,0.497,124.353,3.356,Summer,August,70's,F,Major,4/4
7654,0,7,1,90,1,7,0.372,0.746,-10.653,0.19,0.0,0.107,0.462,153.296,4.0633333333333335,Summer,August,70's,A,Major,4/4
7655,0,2,1,93,1,2,0.431,0.553,-8.242,0.263,6.74e-05,0.334,0.467,117.218,3.1317833333333334,Summer,August,70's,G,Major,4/4
7656,0,1,1,95,1,1,0.336,0.148,-24.039,0.901,0.904,0.0986,0.0547,119.831,2.346,Summer,August,70's,A,Major,4/4
7657,0,1,1,99,1,1,0.624,0.604,-12.401,0.0474,0.00159,0.263,0.76,91.554,6.241516666666667,Summer,August,70's,D#,Minor,4/4
7658,0,15,1,100,1,15,0.616,0.943,-3.87,0.211,1.83e-05,0.278,0.937,140.366,6.12755,Summer,August,70's,A,Major,4/4
7659,0,4,1,80,1,4,0.595,0.382,-16.736,0.00936,0.00253,0.0651,0.295,109.42,4.176,Summer,August,70's,B,Major,4/4
7660,0,3,2,83,2,3,0.557,0.77,-10.854,0.0892,0.0241,0.0579,0.696,136.236,4.508883333333333,Summer,August,70's,G#,Major,4/4
7661,0,12,1,86,1,12,0.591,0.583,-10.054,0.629,2.3e-06,0.365,0.862,129.864,3.3962166666666667,Summer,August,70's,E,Major,4/4
7662,0,4,1,87,1,4,0.525,0.554,-12.765,0.000184,0.0765,0.0563,0.542,122.185,7.017383333333333,Summer,August,70's,Bb,Minor,4/4
7663,0,20,1,90,1,20,0.533,0.906,-7.547,0.2,0.0015,0.493,0.638,121.669,3.28,Summer,August,70's,F,Major,4/4
7664,0,3,3,95,3,3,0.681,0.87,-8.525,0.255,0.000112,0.0852,0.919,110.377,5.322883333333333,Summer,August,70's,D#,Minor,4/4
7665,0,1,2,100,2,1,0.46,0.738,-7.231,0.0593,1.43e-06,0.05,0.843,134.356,3.3602166666666666,Summer,August,70's,G,Major,4/4
7666,0,1,1,64,1,1,0.78,0.542,-10.99,0.0107,0.309,0.0868,0.808,111.269,3.304883333333333,Summer,August,70's,C,Minor,4/4
7667,1,17,2,82,2,17,0.617,0.335,-15.914,0.366,0.0,0.115,0.655,113.226,6.867333333333334,Summer,August,70's,A,Minor,4/4
7668,0,4,4,87,4,4,0.158,0.174,-16.295,0.732,3.03e-05,0.125,0.077,179.26,3.652,Summer,August,70's,D,Major,3/4
7669,1,20,1,88,1,20,0.693,0.727,-9.643,0.0437,4.63e-06,0.142,0.917,137.525,4.205116666666667,Summer,August,70's,A,Major,4/4
7670,0,1,1,89,1,1,0.56,0.83,-8.708,0.675,0.0962,0.138,0.553,81.328,3.45355,Summer,August,70's,G,Major,4/4
7671,0,53,1,90,1,53,0.655,0.626,-10.756,0.66,0.0,0.123,0.76,126.657,5.614883333333333,Summer,August,70's,G,Major,4/4
7672,0,10,1,94,1,10,0.652,0.668,-14.902,0.325,0.231,0.102,0.735,116.123,5.513283333333334,Summer,August,70's,C#,Minor,4/4
7673,0,24,1,97,1,24,0.685,0.873,-6.834,0.152,0.131,0.21,0.907,112.262,3.8733333333333335,Summer,August,70's,G#,Major,4/4
7674,0,11,1,99,1,11,0.602,0.598,-11.671,0.542,0.0,0.232,0.574,89.25,2.97555,Summer,August,70's,D#,Major,4/4
7675,0,3,1,80,1,3,0.656,0.499,-10.307,0.243,0.0,0.322,0.806,111.148,2.5968833333333334,Summer,August,70's,B,Major,4/4
7676,0,34,6,81,6,34,0.661,0.813,-7.688,0.164,2.96e-05,0.0527,0.804,100.697,5.218,Summer,August,70's,C,Major,4/4
7677,1,13,1,83,1,13,0.685,0.623,-11.146,0.228,0.00234,0.0295,0.896,126.739,2.866,Summer,August,70's,G#,Major,4/4
7678,0,7,4,84,4,7,0.76,0.806,-7.286,0.593,0.000125,0.202,0.822,124.691,3.1148833333333332,Summer,August,70's,A,Major,4/4
7679,0,8,1,86,1,8,0.64,0.133,-12.726,0.913,0.0509,0.112,0.376,117.61,2.31155,Summer,August,70's,E,Major,4/4
7680,1,4,1,88,1,4,0.611,0.497,-11.138,0.00703,0.0,0.162,0.603,134.96,2.859783333333333,Summer,August,70's,B,Minor,4/4
7681,0,2,1,90,1,2,0.53,0.915,-10.227,0.291,0.0,0.973,0.511,116.292,4.23045,Summer,August,70's,C,Major,4/4
7682,1,12,1,49,1,12,0.645,0.749,-6.099,0.86,0.0,0.107,0.686,110.116,2.06045,Fall,September,70's,F,Major,4/4
7683,0,6,1,71,1,6,0.645,0.974,-4.496,0.242,5.74e-05,0.988,0.818,138.719,2.9313333333333333,Fall,September,70's,D,Major,4/4
7684,0,21,1,73,1,21,0.608,0.677,-8.176,0.0317,5.5e-06,0.0712,0.853,145.156,2.782216666666667,Fall,September,70's,C,Major,4/4
7685,0,1,1,79,1,1,0.514,0.766,-5.894,0.00396,2.09e-06,0.0849,0.754,135.877,3.0726666666666667,Fall,September,70's,C,Major,4/4
7686,0,1,1,83,1,1,0.537,0.874,-9.656,0.186,0.00115,0.405,0.615,97.381,3.216666666666667,Fall,September,70's,F,Major,4/4
7687,0,18,1,86,1,18,0.495,0.361,-10.841,0.681,5.06e-05,0.12,0.425,139.156,4.820666666666667,Fall,September,70's,D,Major,4/4
7688,0,1,1,88,1,1,0.659,0.738,-12.276,0.0609,0.687,0.0848,0.932,112.224,2.8493333333333335,Fall,September,70's,Bb,Major,4/4
7689,0,4,1,90,1,4,0.574,0.441,-15.258,0.255,0.00316,0.229,0.911,92.158,5.052216666666666,Fall,September,70's,F#,Minor,4/4
7690,1,23,3,66,3,23,0.735,0.748,-8.396,0.2,0.00189,0.241,0.839,148.777,3.151116666666667,Fall,September,70's,D,Major,4/4
7691,1,21,1,79,1,21,0.669,0.673,-9.754,0.203,0.0271,0.164,0.867,132.68,6.36665,Fall,September,70's,G,Major,4/4
7692,0,4,1,90,1,4,0.659,0.758,-10.799,0.0538,0.679,0.0557,0.918,123.791,5.284,Fall,September,70's,F,Minor,4/4
7693,0,11,1,64,1,11,0.532,0.582,-12.297,0.201,0.0139,0.087,0.669,90.82,6.2122166666666665,Fall,September,70's,C#,Minor,4/4
7694,0,23,1,68,1,23,0.27,0.944,-4.199,0.00501,2.05e-05,0.116,0.606,146.347,4.498666666666667,Fall,September,70's,E,Major,4/4
7695,0,13,14,75,14,13,0.767,0.854,-6.947,0.465,2.03e-06,0.485,0.963,149.206,3.9108833333333335,Fall,September,70's,E,Major,4/4
7696,0,23,1,77,1,23,0.675,0.352,-8.834,0.582,8.35e-05,0.107,0.421,107.355,3.251116666666667,Fall,September,70's,C,Major,4/4
7697,1,14,1,78,1,14,0.819,0.66,-10.942,0.0996,0.693,0.0575,0.99,139.73,3.1926666666666668,Fall,September,70's,C,Major,4/4
7698,0,13,1,79,1,13,0.614,0.82,-6.303,0.151,1.16e-06,0.138,0.538,123.754,3.486,Fall,September,70's,F,Major,4/4
7699,0,3,1,82,1,3,0.834,0.551,-11.13,0.461,0.135,0.116,0.73,113.843,2.924,Fall,September,70's,E,Major,4/4
7700,0,7,4,87,4,7,0.572,0.639,-8.301,0.462,8.68e-06,0.324,0.71,121.853,3.2088833333333335,Fall,September,70's,D,Major,4/4
7701,0,8,1,89,1,8,0.506,0.343,-12.153,0.243,0.0,0.141,0.265,130.052,4.76845,Fall,September,70's,F,Minor,4/4
7702,0,12,1,99,1,12,0.573,0.467,-9.321,0.787,0.0,0.871,0.651,78.735,2.7266666666666666,Fall,September,70's,B,Major,4/4
7703,1,12,1,80,1,12,0.665,0.586,-7.064,0.579,0.000296,0.295,0.61,111.323,2.72645,Fall,September,70's,C,Minor,4/4
7704,0,8,1,87,1,8,0.748,0.676,-8.234,0.0752,0.0,0.101,0.788,95.305,4.784666666666666,Fall,September,70's,Bb,Major,4/4
7705,0,6,3,99,3,6,0.683,0.526,-9.656,0.138,0.00481,0.105,0.679,120.585,5.237116666666667,Fall,September,70's,G#,Major,4/4
7706,0,2,1,100,1,2,0.684,0.391,-13.775,0.554,0.114,0.122,0.744,97.545,3.175333333333333,Fall,September,70's,A,Major,4/4
7707,0,13,1,74,1,13,0.528,0.382,-14.141,0.0703,0.00626,0.225,0.743,99.508,4.551783333333334,Fall,October,70's,G,Minor,4/4
7708,1,38,1,82,1,38,0.556,0.635,-8.99,0.215,0.00226,0.794,0.641,88.292,4.568883333333333,Fall,October,70's,F,Major,4/4
7709,0,10,1,85,1,10,0.655,0.717,-8.328,0.461,0.0139,0.0657,0.672,113.685,5.798216666666667,Fall,October,70's,Bb,Minor,4/4
7710,0,1,1,89,1,1,0.571,0.638,-8.455,0.000832,0.88,0.0818,0.556,132.15,3.7251166666666666,Fall,October,70's,F,Minor,4/4
7711,0,15,1,90,1,15,0.774,0.497,-13.448,0.279,7.8e-06,0.119,0.769,115.995,2.9566666666666666,Fall,October,70's,B,Major,4/4
7712,0,2,1,100,1,2,0.692,0.481,-10.337,0.281,0.0,0.119,0.599,98.362,3.474,Fall,October,70's,D#,Major,4/4
7713,1,53,1,49,1,53,0.703,0.889,-8.44,0.113,2.98e-06,0.18,0.47,139.92,3.70155,Fall,October,70's,Bb,Major,4/4
7714,1,7,2,85,2,7,0.514,0.681,-10.026,0.199,0.0356,0.0745,0.913,136.821,2.9066666666666667,Fall,October,70's,G,Major,4/4
7715,0,3,1,86,1,3,0.658,0.727,-17.404,0.335,0.00299,0.135,0.96,111.682,3.29635,Fall,October,70's,Bb,Major,4/4
7716,1,3,1,87,1,3,0.826,0.406,-14.153,0.00719,0.731,0.0725,0.939,100.278,3.8486666666666665,Fall,October,70's,C,Minor,4/4
7717,0,7,1,90,1,7,0.368,0.507,-12.139,0.0519,2.05e-06,0.0751,0.618,95.933,8.310883333333333,Fall,October,70's,B,Minor,3/4
7718,0,22,1,95,1,22,0.341,0.295,-14.399,0.893,0.0581,0.169,0.475,178.538,3.529333333333333,Fall,October,70's,E,Major,3/4
7719,0,3,1,96,1,3,0.442,0.699,-7.186,0.0253,0.0,0.0608,0.525,127.827,3.2868833333333334,Fall,October,70's,D,Major,4/4
7720,0,9,9,97,9,9,0.65,0.743,-9.723,0.121,4.59e-06,0.152,0.887,109.118,5.221783333333334,Fall,October,70's,F,Major,4/4
7721,0,1,1,98,1,1,0.653,0.738,-10.335,2.02e-05,0.874,0.0732,0.666,106.084,5.0571166666666665,Fall,October,70's,Bb,Minor,4/4
7722,1,17,1,81,1,17,0.665,0.535,-7.766,0.468,0.00156,0.0819,0.429,122.126,3.8657833333333333,Fall,October,70's,D,Major,4/4
7723,0,7,2,82,2,7,0.635,0.333,-10.146,0.798,0.0239,0.143,0.293,85.523,3.7337666666666665,Fall,October,70's,G,Major,4/4
7724,0,39,2,83,2,39,0.43,0.374,-9.949,0.372,0.379,0.316,0.191,128.56,4.632666666666666,Fall,October,70's,B,Major,4/4
7725,0,9,2,85,2,9,0.61,0.759,-8.778,0.238,0.0104,0.1,0.655,126.642,5.78245,Fall,October,70's,G,Major,4/4
7726,0,1,1,86,1,1,0.554,0.793,-9.428,0.0298,0.0,0.498,0.924,138.549,2.62155,Fall,October,70's,C,Major,4/4
7727,0,7,2,87,2,7,0.786,0.396,-9.38,0.52,0.00984,0.172,0.712,119.794,3.18345,Fall,October,70's,F,Major,3/4
7728,0,7,3,91,3,7,0.646,0.473,-10.049,0.651,0.00686,0.0859,0.94,77.775,3.36045,Fall,October,70's,G,Major,4/4
7729,0,6,1,95,1,6,0.506,0.827,-6.356,0.107,2.42e-06,0.161,0.571,101.869,3.941116666666667,Fall,October,70's,E,Minor,4/4
7730,0,3,1,96,1,3,0.519,0.453,-12.45,0.000671,0.00166,0.133,0.921,134.844,5.171116666666666,Fall,October,70's,G,Major,4/4
7731,0,17,3,97,3,17,0.737,0.372,-17.855,0.452,2.19e-06,0.171,0.786,106.066,4.075116666666666,Fall,October,70's,Bb,Major,4/4
7732,0,32,1,88,1,32,0.687,0.581,-11.304,0.258,0.0,0.0804,0.517,119.695,2.971783333333333,Fall,October,70's,G,Major,4/4
7733,0,20,1,93,1,20,0.438,0.717,-13.226,0.305,0.00122,0.07,0.593,112.408,5.344,Fall,October,70's,B,Minor,4/4
7734,0,7,1,100,1,7,0.686,0.895,-6.731,0.144,1.18e-05,0.197,0.729,110.354,2.8477833333333336,Fall,October,70's,F#,Minor,4/4
7735,1,23,1,70,1,23,0.743,0.584,-9.905,0.0722,3.58e-05,0.169,0.866,129.999,3.7002166666666665,Fall,November,70's,C,Major,4/4
7736,0,13,1,82,1,13,0.436,0.707,-9.56,0.433,0.000872,0.189,0.54,132.652,3.7917833333333335,Fall,November,70's,D,Major,4/4
7737,0,7,2,84,2,7,0.419,0.415,-11.844,0.246,5.25e-05,0.14,0.419,122.354,3.8211166666666667,Fall,November,70's,E,Major,4/4
7738,1,7,1,86,1,7,0.791,0.734,-5.464,0.522,0.00165,0.167,0.962,105.854,4.082,Fall,November,70's,F,Major,4/4
7739,1,28,1,89,1,28,0.35,0.421,-10.757,0.591,0.000475,0.0949,0.281,140.057,3.4082166666666667,Fall,November,70's,C,Minor,4/4
7740,0,26,1,91,1,26,0.624,0.673,-7.118,0.0324,0.0,0.0734,0.686,137.933,5.013116666666667,Fall,November,70's,C,Major,4/4
7741,0,2,2,92,2,2,0.658,0.672,-11.071,0.192,0.00155,0.0386,0.872,111.213,4.321116666666667,Fall,November,70's,C#,Major,4/4
7742,0,20,2,94,2,20,0.516,0.804,-9.15,0.0358,0.0243,0.15,0.639,119.397,2.8833333333333333,Fall,November,70's,B,Minor,4/4
7743,0,6,1,100,1,6,0.777,0.853,-7.637,0.0385,0.0,0.0811,0.624,113.539,2.72245,Fall,November,70's,D,Major,4/4
7744,0,34,3,74,3,34,0.479,0.288,-9.644,0.873,8.68e-05,0.118,0.105,125.233,2.522666666666667,Fall,November,70's,F#,Minor,4/4
7745,0,29,1,86,1,29,0.644,0.736,-8.621,0.379,0.0,0.0605,0.884,114.21,3.122933333333333,Fall,November,70's,Bb,Major,4/4
7746,0,15,2,89,2,15,0.771,0.563,-10.722,0.252,0.00323,0.133,0.884,113.915,5.25,Fall,November,70's,D,Minor,4/4
7747,1,3,1,90,1,3,0.62,0.804,-7.606,0.248,1.07e-05,0.213,0.776,102.265,5.482,Fall,November,70's,Bb,Major,4/4
7748,0,23,2,91,2,23,0.559,0.505,-16.529,0.319,0.00211,0.222,0.678,98.665,3.5777833333333335,Fall,November,70's,D,Major,4/4
7749,0,30,1,92,1,30,0.525,0.735,-8.303,0.132,0.534,0.0667,0.947,112.007,7.55445,Fall,November,70's,A,Major,4/4
7750,0,6,1,98,1,6,0.468,0.462,-7.102,0.0881,0.00162,0.106,0.585,110.354,5.8311166666666665,Fall,November,70's,G,Major,4/4
7751,1,6,2,47,2,6,0.523,0.762,-8.669,0.0308,0.0,0.0675,0.881,128.064,3.4288833333333333,Fall,November,70's,E,Major,4/4
7752,1,22,1,48,1,22,0.397,0.381,-8.553,0.835,0.0,0.0829,0.423,148.649,3.98645,Fall,November,70's,D#,Major,4/4
7753,1,11,1,51,1,11,0.613,0.82,-10.175,0.181,1.45e-06,0.049,0.465,115.125,4.836,Fall,November,70's,C,Major,4/4
7754,0,21,1,56,1,21,0.426,0.989,-6.505,0.365,0.00243,0.897,0.236,141.541,4.126666666666667,Fall,November,70's,G#,Major,4/4
7755,1,29,1,57,1,29,0.391,0.441,-9.876,0.573,0.0,0.0665,0.513,76.524,3.2626666666666666,Fall,November,70's,G,Major,4/4
7756,1,20,1,87,1,20,0.677,0.619,-7.446,0.457,0.000149,0.221,0.74,119.624,4.497333333333334,Fall,November,70's,A,Minor,4/4
7757,1,2,1,90,1,2,0.635,0.904,-6.345,0.00121,0.774,0.143,0.964,109.349,3.358216666666667,Fall,November,70's,A,Minor,4/4
7758,1,29,1,73,1,29,0.774,0.698,-7.5,0.157,0.00027,0.0684,0.969,122.325,3.3977833333333334,Fall,November,70's,A,Major,4/4
7759,0,8,1,82,1,8,0.504,0.391,-15.084,0.326,1.8e-06,0.0979,0.424,92.95,3.534,Fall,November,70's,F#,Major,4/4
7760,0,2,2,84,2,2,0.802,0.683,-8.909,0.056,2.39e-05,0.0662,0.939,124.35,5.80025,Fall,November,70's,C,Major,4/4
7761,0,23,1,87,1,23,0.366,0.938,-6.324,0.346,0.0124,0.12,0.691,98.814,7.845783333333333,Fall,November,70's,F,Major,4/4
7762,1,2,1,95,1,2,0.477,0.347,-11.847,0.00482,0.00409,0.34,0.139,80.097,3.88555,Fall,November,70's,G,Major,4/4
7763,0,15,1,87,1,15,0.798,0.487,-11.271,0.479,0.000689,0.0486,0.97,122.026,2.3726666666666665,Fall,November,70's,D,Major,4/4
7764,0,24,1,89,1,24,0.627,0.882,-5.443,0.504,0.000103,0.0882,0.768,133.231,2.6906666666666665,Fall,November,70's,G,Major,4/4
7765,0,3,1,90,1,3,0.697,0.712,-10.605,0.184,5.35e-05,0.196,0.943,132.801,3.538883333333333,Fall,November,70's,F,Major,4/4
7766,0,7,1,93,1,7,0.564,0.84,-7.46,0.0638,0.0102,0.328,0.768,131.689,2.871783333333333,Fall,November,70's,A,Major,4/4
7767,0,2,1,96,1,2,0.647,0.933,-6.408,0.0239,0.36,0.1,0.843,122.193,3.872,Fall,November,70's,E,Minor,4/4
7768,0,7,1,97,1,7,0.633,0.409,-10.582,0.105,0.0262,0.0925,0.45,124.79,5.992216666666667,Fall,November,70's,C,Major,4/4
7769,0,24,1,98,1,24,0.645,0.753,-6.918,0.0245,0.0,0.0523,0.915,117.672,3.2733333333333334,Fall,November,70's,Bb,Major,4/4
7770,0,1,1,99,1,1,0.351,0.293,-19.328,0.373,0.00028,0.0888,0.399,95.201,4.762666666666667,Fall,November,70's,B,Minor,4/4
7771,0,2,1,100,1,2,0.7,0.776,-10.02,0.19,1.98e-05,0.289,0.84,121.185,3.469333333333333,Fall,November,70's,C,Major,4/4
7772,1,28,1,55,1,28,0.622,0.425,-16.256,0.292,5.73e-05,0.0498,0.417,96.168,16.808883333333334,Winter,December,70's,Bb,Major,4/4
7773,0,27,5,58,5,27,0.352,0.22,-15.339,0.871,0.0206,0.656,0.445,97.126,4.198,Winter,December,70's,G,Major,4/4
7774,1,4,1,82,1,4,0.671,0.536,-14.746,0.863,6.6e-05,0.0844,0.787,111.624,3.8433333333333333,Winter,December,70's,F,Major,4/4
7775,0,9,1,83,1,9,0.482,0.85,-4.945,0.0166,0.0,0.495,0.796,123.796,4.022,Winter,December,70's,E,Major,4/4
7776,0,17,3,85,3,17,0.516,0.249,-15.083,0.785,0.129,0.279,0.255,84.734,3.4966666666666666,Winter,December,70's,F#,Major,4/4
7777,0,9,2,87,2,9,0.589,0.769,-8.936,0.284,0.00152,0.156,0.932,122.447,2.9577833333333334,Winter,December,70's,D,Major,4/4
7778,0,2,1,89,1,2,0.675,0.777,-9.353,0.00624,5.07e-05,0.214,0.85,129.642,5.171116666666666,Winter,December,70's,C,Major,4/4
